Sector,Transaction,Country,Position,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
S11,F5,AT,ASS,16296.09359,17116.86353,22370.81889,26509.64492,34234.63825,38591.57562,37873.25058,50340.40005,70938.58002,84141.08508,155783.3134,173227.3412,231535.8958,230360.1522,255358.7003,229922.6199,247310.7507,269912.9564,..
S11,F6,AT,ASS,4405.287479,4339.293147,4046.778641,4354.542813,3866.725492,3767.082726,3668.799021,4542.884506,5622.080313,6403.232104,5995.483139,5646.471924,6652.833853,6740.035133,7455.993419,6915.837154,6974.384039,7420.793776,..
S11,F7,AT,ASS,9137.095638,7314.590588,6499.80019,5923.898761,5899.081523,5547.268802,4911.484898,5867.476502,7426.440003,7911.076805,8441.237179,15856.12635,19339.97421,20841.39059,21216.74905,22727.25211,24856.22089,24370.29435,..
S11,F_LI,AT,LIAB,227501.0942,220905.6756,213477.4881,245240.9935,234625.4049,241879.0459,241598.26,300023.4745,380751.0025,438937.8013,485617.2527,613634.898,776499.8473,717703.4384,801992.4496,747901.6993,751152.9024,796233.8867,..
S11,F2,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S11,F3,AT,LIAB,9881.349453,8082.348499,12678.38511,14342.14035,15225.76783,16124.34605,14569.68685,17064.75053,25568.3362,32175.75778,30695.87659,34963.4589,44693.39963,48509.06776,60789.61404,63059.13965,71554.44103,83591.31265,..
S11,F4,AT,LIAB,133662.8729,131100.4732,121080.4121,137842.4435,128785.1993,135223.2283,135756.7034,164207.7322,201748.2731,214358.3491,194847.4392,229161.2942,278425.7219,284495.2196,302282.9579,292721.4411,285626.9583,293161.1011,..
S11,F5,AT,LIAB,75379.95461,74758.55174,72496.06376,85042.40244,81808.41558,83260.11648,84481.62948,109687.8747,138879.6948,175904.1004,246764.9509,331265.819,428624.482,357129.349,408103.8435,362443.0476,363407.4778,386904.5766,..
S11,F6,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S11,F7,AT,LIAB,8576.917208,6964.30214,7222.64891,8014.018868,8806.022221,7271.364337,6790.240238,9063.127579,14554.69834,16499.59405,13308.9861,18244.32586,24756.24373,27569.80205,30816.03425,29678.08434,30564.02528,32576.90957,..
S12,BF90,AT,ASS,-9182.135795,-6557.497726,-6500.290345,-7240.515939,-9830.674037,-9228.503598,-3324.483924,966.8175044,-4197.050042,-1344.038555,3488.33751,9620.418382,7976.798962,13023.57254,29888.24288,27782.48421,41676.67247,48964.42491,..
S12,F_AS,AT,ASS,444357.7069,442116.2158,408963.6753,465704.1227,449893.8456,464133.3722,465510.5122,563353.2506,708835.5111,847348.5035,859300.3697,1075834.906,1284074.952,1239326.374,1283158.572,1221827.254,1201304.246,1243103.346,..
S12,F1,AT,ASS,4809.175746,4089.462175,2453.26118,2792.625182,3955.702914,3442.859306,3334.072468,3683.6007,4435.138172,4490.176274,5135.55262,6091.36053,7763.314593,8091.822067,12683.56917,15397.33993,16768.31672,17550.90948,..
S12,F2,AT,ASS,74832.57075,69610.59915,59746.44271,57999.75235,59139.06405,55330.88912,64242.05502,62012.32618,81067.72636,102337.9783,116158.3465,182791.3256,220167.1806,218586.4597,198758.7649,171898.2284,185464.2822,184582.5426,..
S12,F3,AT,ASS,84478.48922,95645.3782,94837.2119,113287.1899,114141.0547,116414.334,115550.4421,155520.0707,198325.2905,244318.7739,251311.845,296606.1874,337536.5067,314583.5559,340132.8645,327300.2661,308018.1883,322775.9049,..
S12,F4,AT,ASS,266272.158,258097.3772,233940.0225,265161.1333,240294.7445,244345.4664,244179.9843,295034.8296,357993.4601,409127.0714,384960.5889,458257.9787,558670.2529,575423.8441,591236.8438,566835.3885,562096.2613,571109.6917,..
S12,F5,AT,ASS,10897.79477,11988.25626,14063.88056,22633.02859,29241.32418,41278.04078,34713.8694,42443.36395,61320.80976,77528.9477,88860.6076,122618.9376,148995.0965,110004.9801,127698.8497,131671.6869,121089.5649,138959.8281,..
S12,F6,AT,ASS,0,0,0,0,0,0,0,0,0,0,8328.092152,5270.260141,6109.335932,5759.246221,6625.756508,3882.088586,3448.122004,3520.634183,..
S12,F7,AT,ASS,3067.504784,2685.142786,3922.86732,3830.405056,3121.94519,3321.782646,3490.106633,4659.059492,5693.073543,9545.569564,4545.325116,4198.85574,4833.264927,6876.466143,6021.923708,4842.241821,4419.510218,4603.835195,..
S12,F_LI,AT,LIAB,453539.8427,448673.7135,415463.9657,472944.6386,459724.5196,473361.8758,468834.9962,562386.4226,713032.5485,848692.5284,855812.0322,1066214.489,1276098.156,1226302.799,1253270.329,1194044.769,1159627.574,1194138.921,..
S12,F2,AT,LIAB,285114.5073,276789.515,250344.9295,283934.027,268032.7651,262880.9427,257652.8756,301388.8505,376488.4659,439339.7843,434091.9323,523617.232,637711.3578,634274.3384,633655.8614,592823.2492,603990.1177,615155.9343,..
S12,F3,AT,LIAB,74324.25261,71719.01276,65672.28165,68327.48595,70139.08244,82976.40703,90156.46119,115207.0359,142883.1901,172133.2219,173065.8713,225542.4273,284768.4872,293738.0067,284971.5979,265878.6662,254023.2144,246017.1447,..
S12,F4,AT,LIAB,0,69.56777565,31.66404821,284.834813,86.39560001,274.4975001,2419.168499,1527.955901,2136.996001,1236.609728,3447.590672,21209.94161,23625.95719,24849.57207,26050.86276,22264.94027,3201.140172,3373.098875,..
S12,F5,AT,LIAB,42042.36784,48677.69565,50958.52019,63352.83353,66218.12864,71599.75113,63037.19454,72724.50305,100588.8817,125348.5057,141336.1056,178554.7964,189885.1894,136655.0022,158919.0665,170200.2656,156346.0941,178130.2808,..
S12,F6,AT,LIAB,47815.81488,49498.716,46825.13651,55379.06357,53354.4567,53393.77422,53665.77643,67128.74472,85164.97414,98984.06586,94844.63585,109389.7284,128778.8447,123535.6425,135659.3732,131363.3186,129518.8806,137693.5603,..
S12,F7,AT,LIAB,4242.913757,1919.20635,1631.444608,1666.382052,1893.691092,2236.512581,1903.528682,4409.332561,5770.040763,11650.35459,9025.908297,7900.36305,11328.31934,13250.23695,14013.56764,11514.32937,12548.12686,13768.88896,..
S13,BF90,AT,ASS,-92190.20438,-91094.93216,-73077.99821,-82144.4343,-71361.99207,-67321.92626,-67146.75813,-85719.95151,-102721.2551,-121738.6955,-109654.7312,-115562.2217,-126275.7732,-137399.8217,-161221.1029,-164854.4902,-173203.6666,-200658.7192,..
S13,F_AS,AT,ASS,73594.78484,67712.66009,60247.29454,70744.70457,70437.26781,69971.63667,68275.02483,82635.4102,99210.16565,103994.0604,94488.43723,110927.0605,129648.4696,131826.3221,133428.2573,134730.2754,137789.9675,145836.7124,..
S13,F1,AT,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F2,AT,ASS,9503.677778,7636.313286,8363.208187,8922.383747,7408.452839,8652.821858,10400.99684,11482.98186,13160.85154,13382.98665,12445.09179,13447.80325,17032.02652,28856.52685,17856.89639,16085.72345,19306.55181,18564.74963,..
S13,F3,AT,ASS,1960.84275,1712.801849,1751.598071,2141.227784,1860.448878,2105.721501,1991.209219,6573.251603,5931.048003,6372.407781,6852.263858,8141.524671,14302.35686,10198.04304,11113.20925,10534.80124,11217.9849,10000.08884,..
S13,F4,AT,ASS,31666.57239,30442.69783,25134.58816,31679.63808,32589.10345,32439.86332,29846.10579,32924.31405,39103.52831,34780.51523,30285.95443,34112.62935,33639.88634,32764.33376,34734.0066,32318.66942,33565.01984,39086.73681,..
S13,F5,AT,ASS,26440.05908,26244.57526,23656.39885,26341.62096,27464.73931,25526.72288,24835.4482,29812.129,36443.61242,43055.40895,38603.98374,48202.37877,55830.36455,51102.07751,60046.27251,66189.0679,63975.0965,68034.99292,..
S13,F6,AT,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F7,AT,ASS,4023.632846,1676.28442,1341.490373,1659.833991,1114.523332,1246.507105,1201.264778,1842.733693,4571.138012,6402.741748,6301.143409,7022.724448,8843.835361,8905.340933,9677.872532,9602.02674,9725.314457,10150.1442,..
S13,F_LI,AT,LIAB,165784.9892,158807.5922,133325.2927,152889.1389,141799.2599,137293.5629,135421.7741,168355.3512,201931.4208,225732.7559,204143.1685,226489.2818,255924.2435,269226.1442,294649.3595,299584.7656,310993.6336,346495.4316,..
S13,F2,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F3,AT,LIAB,109495.9095,107978.9107,95384.66119,113872.5679,109604.5222,107119.067,106428.802,136429.6618,166450.6817,185779.6659,167724.4374,187421.5753,211898.9005,229266.676,247789.7515,250734.4293,257139.9469,287447.3734,..
S13,F4,AT,LIAB,54687.57612,49357.34443,36872.00534,35971.04306,29656.95734,27508.93911,26264.14126,28709.43144,31754.77543,36481.99607,34094.5569,36316.09034,40475.67905,36124.96095,43517.14453,45423.67808,50256.48328,55594.40991,..
S13,F5,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F6,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F7,AT,LIAB,1601.503592,1471.3371,1068.626227,3045.527946,2537.790382,2665.556826,2728.839693,3216.258031,3725.963672,3471.093916,2324.174159,2751.616251,3549.663933,3834.507242,3342.463398,3426.658178,3597.203405,3453.648245,..
S14_15,BF90,AT,ASS,219330.043,213854.0432,193055.3316,219043.9687,197902.7241,191448.0395,184315.646,222357.6753,286956.2145,328203.3619,304755.0037,382614.2327,452809.6514,408314.2488,472273.5562,455895.6998,443993.5922,476197.0562,..
S14_15,F_AS,AT,ASS,319771.7761,311936.2406,282009.4352,317245.4443,289790.1006,282467.2605,273893.428,334095.769,425353.2918,490732.6618,462443.3439,569967.7392,671529.3194,625140.0525,697238.0632,674958.5146,660711.9528,698605.5566,..
S14_15,F2,AT,ASS,182434.9113,175449.39,156255.0197,172159.8844,153088.9044,144363.2042,140649.0993,173422.8899,219350.6663,244762.0148,218028.7211,251107.0122,298115.0678,300071.3879,323521.005,303431.4716,302101.7474,313416.8201,..
S14_15,F3,AT,ASS,38777.03828,33477.08643,25350.58337,24131.56239,19295.93487,19582.37251,18289.17824,23548.55851,30135.18001,36332.61456,33223.86752,45282.53676,56617.79613,60246.59302,64592.12686,61997.9697,63195.06454,66309.32327,..
S14_15,F4,AT,ASS,0,0,0,8.773699412,32.1472,70.71800002,15.86339999,62.92200003,74.51700003,60.16395704,0,294.235287,528.585675,198.5828809,293.1208384,252.3012841,92.4601493,101.501442,..
S14_15,F5,AT,ASS,55109.15581,57775.0076,57538.10681,68590.86093,66565.8207,67286.20436,63367.9905,70362.8726,91555.2742,111709.4579,115313.0325,161557.832,183720.1371,136070.3127,168193.2241,172676.1908,159110.6722,173504.4776,..
S14_15,F6,AT,ASS,43432.22907,45202.17098,42836.91512,51112.52717,49586.92541,49748.27063,50138.15285,62796.33431,79835.11414,92996.94169,89309.73119,104342.7873,122845.8136,117622.9085,129097.8059,124937.4259,123198.9351,130716.5071,..
S14_15,F7,AT,ASS,18.44163918,32.58555616,28.8102537,1241.83574,1220.378034,1416.490845,1433.143621,3902.181241,4402.540142,4871.468927,6568.003346,7383.335672,9701.919064,10930.26746,11540.78051,11663.16869,13013.07341,14556.91381,..
S14_15,F_LI,AT,LIAB,100441.733,98082.19744,88954.10364,98201.47561,91887.37651,91019.221,89577.78198,111738.0937,138397.0772,162529.2863,157688.3402,187353.5054,218719.6681,216825.8029,224964.5071,219062.8147,216718.3608,222408.5004,..
S14_15,F2,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F3,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F4,AT,LIAB,100434.2036,98073.15288,88946.27204,98176.52504,91821.52498,90871.06679,89431.90921,111482.1899,138093.9698,162235.6584,156528.8603,186047.5412,216908.0265,214709.5365,223181.1164,217285.6153,215103.3417,220609.3666,..
S14_15,F5,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F6,AT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F7,AT,LIAB,7.529426646,9.044564548,7.84248872,24.93885988,65.85153001,148.15421,145.872776,255.9037741,303.1073701,293.6278972,1159.479942,1305.964183,1811.641602,2116.266337,1783.390655,1777.212811,1615.019119,1799.133839,..
S2,BF90,AT,ASS,36529.29982,34583.03568,29994.42593,36900.29379,34469.52378,38102.78397,39776.56775,50460.16159,49227.91313,56062.86463,42324.1441,50582.78289,61532.79461,50956.83364,41486.08254,40876.26879,19500.64874,17345.00392,..
S2,F_AS,AT,ASS,198398.6325,197140.2532,192929.4814,239995.8206,268165.0207,304953.3885,316555.7244,386969.5241,493799.7328,621958.2885,713994.3848,935547.325,1178029.928,1128380.489,1161840.542,1091679.783,1088343.476,1133670.265,..
S2,F2,AT,ASS,65647.47502,68586.54089,65651.53173,77179.8441,86661.63818,90877.69195,88462.95511,93126.64695,113140.361,149809.6832,168006.657,213274.44,260187.9755,256794.5171,228947.7751,213841.7869,227809.9446,220044.914,..
S2,F3,AT,ASS,87498.32128,83135.02445,82890.92311,106214.9205,124227.8515,142701.48,156470.4084,201046.2771,255194.2021,303564.335,291361.9522,358392.5729,440555.6847,464891.7507,469099.5579,453409.6329,454911.4216,475063.4409,..
S2,F4,AT,ASS,10229.981,9421.220414,7725.799024,8377.324992,10465.9228,14874.973,17745.90086,26202.72383,35375.79644,41381.07476,46562.64104,76538.83192,106003.1245,104508.1388,121138.4239,120744.4704,97682.29654,103100.5548,..
S2,F5,AT,ASS,25186.05489,28100.24355,30536.85384,40584.57985,38693.97728,49812.25181,48012.63351,59407.7434,79503.32404,110431.8898,198765.2583,273487.3456,350892.8692,278739.6469,316379.5997,280731.9857,284069.0526,310007.2135,..
S2,F6,AT,ASS,0.763854877,0.94214214,1.209050344,5.716375585,13.00957,20.41517001,40.90113299,92.83092404,229.5881401,433.6109143,584.7065082,917.0008742,1359.840919,1466.641277,1883.75913,2340.300853,2518.028643,3062.353787,..
S2,F7,AT,ASS,9836.050131,7896.294269,6123.164669,7633.434764,8102.611347,6666.585862,5822.925358,7093.301933,10356.46107,16337.70846,8713.158029,12937.13369,19030.43333,21979.79444,24391.42603,20611.60656,21352.73225,22391.80127,..
S2,F_LI,AT,LIAB,161869.3327,162557.2175,162935.0555,203095.5268,233695.497,266850.6046,276779.1567,336509.3625,444571.8197,565895.4239,671670.2525,884964.5423,1116497.133,1077423.655,1120354.459,1050803.515,1068842.825,1116325.261,..
S2,F2,AT,LIAB,79021.70094,73742.67127,63653.74487,62292.21158,63105.22485,60046.2444,69489.1654,67306.19525,89131.81717,117839.9022,124490.3789,188256.298,228026.1654,236321.9262,211706.5219,183340.1491,201967.7108,199036.1078,..
S2,F3,AT,LIAB,32128.17262,38308.83099,42110.74423,58335.91741,73780.45606,83516.87865,89587.37934,128502.0246,168452.7387,214819.8422,225383.8085,273522.0465,320696.1722,292897.0293,304083.9002,285525.3226,266565.5066,269835.8243,..
S2,F4,AT,LIAB,22536.31053,23432.34378,24413.73274,38570.65857,42368.46252,49633.53067,50945.72329,64023.57548,78076.60135,93617.89584,94447.21852,129930.2792,186817.5672,204896.2454,211613.062,203627.4465,212844.9771,220567.5943,..
S2,F5,AT,LIAB,16506.83569,17788.69881,24711.4859,36264.511,48173.96555,67634.91854,61284.36816,69954.1208,100293.024,125614.1561,209225.1391,269273.2201,352464.6899,312492.8183,360653.7368,348548.2379,355801.5649,395384.6111,..
S2,F6,AT,LIAB,22.46551755,43.66514773,59.76629946,93.71107516,112.203774,141.9943,182.0765799,303.3050141,521.8084502,849.7188436,9373.388932,6786.791804,8188.979728,8053.18867,9403.941752,6712.333894,6620.589197,7026.728578,..
S2,F7,AT,LIAB,11653.84742,9241.007465,7985.592355,7538.517158,6155.184201,5877.038002,5290.443898,6420.141403,8095.830004,13153.89506,8750.318579,17195.90665,20303.55838,22762.44699,22893.29588,23050.02458,25042.47669,24474.4082,..
S1,BF90,BE,ASS,59428.20858,75694.18918,91835.92395,92556.61004,174304.218,171693.4314,128955.7201,115441.1477,139336.0167,99469.35485,79787.44052,62903.56806,155123.2146,218699.5871,203886.7927,201315.0322,262764.2417,235846.1144,263627.0874
S1,F_AS,BE,ASS,621186.0083,631660.4304,640860.0074,765367.0695,827617.9605,821674.4987,841375.3559,955803.1341,1296347.949,1567576.314,1635548.927,2020011.978,2583099.832,2363884.002,2499691.751,2434085.565,2434236.636,2437790.636,2622617.495
S1,F1,BE,ASS,8444.677732,6158.411017,4945.833452,5494.496346,5233.624437,4696.670836,5172.508332,6166.911814,7281.472863,6650.589464,5522.010544,5915.345007,7322.078189,8009.122159,16388.53932,19165.4373,21624.87307,22502.05034,18761.04196
S1,F2,BE,ASS,248550.7522,238561.1314,224990.3838,209434.3137,195302.1261,165938.7263,166507.4989,215820.478,321889.1779,404046.0298,381852.103,503239.9497,734119.2818,569040.0631,531809.4327,473678.3305,455378.8796,392102.3265,386600.8553
S1,F3,BE,ASS,120889.6908,138088.6518,144161.0246,178371.8615,198143.7678,200262.545,231142.2964,265993.0337,322826.6902,384736.0693,363415.2087,413253.6595,535009.2481,537243.3644,564465.256,513970.5062,478541.747,448523.987,434441.2413
S1,F4,BE,ASS,65074.21747,62085.54503,58600.16222,72086.17448,79332.6492,106167.3237,127197.7381,174726.1723,235247.2011,282588.0494,327938.6215,388626.5366,424237.0207,653531.3948,690460.593,661074.2875,677785.2029,626640.6912,633394.5377
S1,F5,BE,ASS,119603.1887,131875.866,144730.6454,245492.5338,306824.7512,299722.0431,264215.7933,239238.2637,340072.8668,420104.9436,479961.5114,622241.383,751354.29,449034.9969,580395.7853,562055.2132,536674.5649,650145.6439,809917.545
S1,F6,BE,ASS,1258.813334,1849.270254,2938.628416,11365.84223,11534.56605,12131.44958,12745.08739,15486.8031,21392.01199,26257.76018,25212.00575,29110.38851,33224.91425,27814.73886,34744.77977,39866.18176,38435.98528,45120.22107,48425.86913
S1,F7,BE,ASS,57364.66807,53041.54237,60493.34039,43121.84742,31246.4656,32755.74947,34394.44221,38371.49256,47638.52867,43192.89932,51647.46656,57624.71599,97833.01316,119210.3081,81427.36515,164275.6083,225795.3837,252755.7163,291076.418
S1,F_LI,BE,LIAB,561757.7998,555966.2412,549024.0835,672810.4478,653313.7425,649981.0765,712419.6358,840361.9969,1157011.945,1468106.959,1555761.487,1957108.41,2427976.617,2145184.401,2295804.959,2232770.532,2171472.395,2201944.522,2358990.407
S1,F2,BE,LIAB,300447.9685,291962.2352,278947.83,291923.9693,285125.0496,246601.0729,272461.8266,328886.2259,442122.509,547332.1121,610610.6439,740671.3568,966668.0523,762330.1725,630080.1922,556002.441,537659.9474,436611.5466,400274.1491
S1,F3,BE,LIAB,92490.09944,84410.75864,78458.70175,88100.62883,94216.78271,116312.5,121846.2642,162293.0367,204967.1928,227723.4923,195946.8134,232046.1941,311032.0302,328458.61,372341.164,340458.068,308086.8932,304794.2641,354942.8011
S1,F4,BE,LIAB,43015.15605,45106.86491,48436.97676,71432.5128,69771.34861,75369.24385,74785.45232,94378.58501,125338.4276,149153.5597,132170.3911,144062.6658,182649.4237,299503.54,284090.4113,248897.3547,279652.3539,271342.4604,270282.8861
S1,F5,BE,LIAB,92133.04024,100558.9196,109437.3412,202786.8321,185576.1515,183487.6399,204428.5424,218005.7906,324357.1304,476351.2695,545270.7062,773430.5992,900326.9531,666349.0909,947045.2972,1022398.562,935480.5007,1064583.842,1200932.403
S1,F6,BE,LIAB,0,0,0,2586.131258,2546.379712,2615.896041,3244.964225,4688.538449,6538.980423,8386.122802,4710.919605,5624.459218,6320.387744,5988.165005,3776.748991,3397.622552,4239.282205,4494.008339,4849.467242
S1,F7,BE,LIAB,33671.53557,33927.47555,33743.23374,15980.38517,16078.03029,25594.73312,35652.58609,32109.8307,53687.70507,59160.40262,67052.02456,61273.13523,60979.76987,82554.83677,58471.13043,61616.4846,106353.4044,120118.4003,127708.7146
S11,BF90,BE,ASS,-209669.7125,-208313.895,-201033.0067,-247687.2894,-238984.2739,-233627.8558,-239337.8312,-229911.2412,-311985.7171,-446762.0579,-424429.623,-541772.0772,-537410.4788,-366248.79,-480355.7097,-455515.4039,-357238.1691,-462545.6071,-494981.1662
S11,F_AS,BE,ASS,196340.2658,204104.1639,205867.6541,274970.7338,279300.419,293237.3141,287650.0274,306370.3223,424343.1822,494383.5938,497995.9038,647149.1191,850394.1897,946137.419,1120097.026,1172332.869,1256334.745,1291991.497,1429178.501
S11,F2,BE,ASS,53094.13801,56853.62196,50141.68718,55262.55362,59094.52008,53533.41436,59085.03995,68289.3515,79274.54422,93762.95949,78175.72258,113757.6266,150297.082,129760.9946,175385.5013,158265.2604,158326.9349,150786.1512,171230.9868
S11,F3,BE,ASS,9356.68998,9393.757967,10419.83332,10592.69338,8423.008425,6989.832257,8362.990591,11604.11719,11255.7676,16375.01638,16249.94281,13438.49678,16333.68555,23593.9911,29416.97997,27779.33078,29352.76846,30371.74358,26810.09016
S11,F4,BE,ASS,30067.24813,28485.80517,27440.29918,41345.48938,46839.83666,68874.084,81052.96709,102310.6057,145683.981,161409.2451,150335.0224,176341.5324,218711.0305,466763.9606,510587.6515,507349.5149,558021.4824,501423.9182,502563.5269
